,name,text
1832,Redmi Note 11E,"GSM / CDMA / HSPA / EVDO / LTE / 5G GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 CDMA 800 HSDPA 850 / 900 / 1900 / 2100 CDMA2000 1xEV-DO 1, 3, 5, 7, 8, 34, 38, 39, 40, 41 1, 5, 8, 28, 41, 78 SA/NSA HSPA, LTE-A (CA), 5G 2022, March 02 Available. Released 2022, March 18 164 x 76.1 x 8.9 mm (6.46 x 3.00 x 0.35 in) 200 g (7.05 oz) Dual SIM (Nano-SIM, dual stand-by) IPS LCD, 90Hz 6.58 inches, 104.3 cm2 (~83.6% screen-to-body ratio) 1080 x 2408 pixels, 20:9 ratio (~401 ppi density) Android 11, MIUI 13 Mediatek MT6833 Dimensity 700 (7 nm) Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55) Mali-G57 MC2 No 128GB 4GB RAM, 128GB 6GB RAM UFS 2.2 50 MP, f/1.8, (wide), PDAF
2 MP, f/2.4, (depth) LED flash, HDR, panorama 1080p@30fps 5 MP HDR 1080p@30fps Yes Yes 24-bit/192kHz audio Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct 5.1, A2DP, LE GPS, GLONASS, BDS, GALILEO No Yes No USB Type-C 2.0, OTG Fingerprint (side-mounted), accelerometer, proximity, compass Li-Po 5000 mAh, non-removable 18W wired Gray, Silver, Atlantic Blue 22041219C About 170 EUR "
1833,Redmi K50 Gaming,"GSM / CDMA / HSPA / CDMA2000 / LTE / 5G GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 CDMA 800 HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 CDMA2000 1x 1, 2, 3, 4, 5, 7, 8, 18, 19, 26, 34, 38, 39, 40, 41, 42 1, 3, 5, 8, 28, 38, 40, 41, 77, 78 SA/NSA/Sub6 HSPA, LTE-A, 5G 2022, February 16 Available. Released 2022, February 18 162.5 x 76.7 x 8.5 mm (6.40 x 3.02 x 0.33 in) 210 g (7.41 oz) Glass front (Gorilla Glass Victus), glass back, aluminum frame Dual SIM (Nano-SIM, dual stand-by) Physical magnetic pop-up gaming triggers OLED, 1B colors, 120Hz, HDR10+, 800 nits (HBM) 6.67 inches, 107.4 cm2 (~86.2% screen-to-body ratio) 1080 x 2400 pixels, 20:9 ratio (~395 ppi density) Corning Gorilla Glass Victus Android 12, MIUI 13 Qualcomm SM8450 Snapdragon 8 Gen 1 (4 nm) Octa-core (1x3.00 GHz Cortex-X2 & 3x2.50 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510) Adreno 730 No 128GB 8GB RAM, 128GB 12GB RAM, 256GB 12GB RAM UFS 3.1 64 MP, f/1.9, 26mm (wide), 1/1.73"", 0.8µm, PDAF
8 MP, f/2.2, 120˚ (ultrawide)
2 MP, f/2.4, (macro) Dual-LED flash, HDR, panorama 4K@30/60fps, 1080p@30/60/120fps, 720p@960fps, HDR 20 MP, f/2.4, (wide), 1/2.0"", 0.8µm HDR 1080p@30/60fps, 720p@120fps, HDR Yes, with stereo speakers (4 speakers) No 24-bit/192kHz audio
Tuned by JBL Wi-Fi 802.11 a/b/g/n/ac/6e, dual-band, Wi-Fi Direct 5.2, A2DP, LE GPS (L1+L5), GLONASS (L1), BDS (B1I+B1c+B2a), GALILEO (E1+E5a), QZSS (L1+L5), NavIC (L5) Yes Yes No USB Type-C 2.0, OTG Fingerprint (side-mounted), accelerometer, gyro, compass, color spectrum Virtual proximity sensing Li-Po 4700 mAh, non-removable 120W wired, PD3.0, QC3, 100% in 17 min (advertised) Black, Gray, Blue, AMG 21121210C About 460 EUR "
1834,Redmi 10 2022,"GSM / HSPA / LTE GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 1, 2, 3, 4, 5, 7, 8, 20, 28, 38, 40, 41 HSPA, LTE-A (CA) 2022, February 15 Available. Released 2022, May 11 162 x 75.5 x 8.9 mm (6.38 x 2.97 x 0.35 in) 181 g (6.38 oz) Hybrid Dual SIM (Nano-SIM, dual stand-by) LCD, 90Hz 6.5 inches, 102.0 cm2 (~83.4% screen-to-body ratio) 1080 x 2400 pixels, 20:9 ratio (~405 ppi density) Corning Gorilla Glass 3 Android 11, MIUI 12.5 Mediatek MT6769H Helio G88 (12nm) Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55) Mali-G52 MC2 microSDXC (uses shared SIM slot) 64GB 4GB RAM, 128GB 4GB RAM, 128GB 6GB RAM eMMC 5.1 50 MP, f/1.8, (wide), PDAF
8 MP, f/2.2, 120˚ (ultrawide)
2 MP, f/2.4, (macro)
2 MP, f/2.4, (depth) LED flash, HDR, panorama 1080p@30fps 8 MP, f/2.0, (wide), 1/4.0”, 1.12µm HDR, panorama 1080p@30fps Yes, with stereo speakers Yes Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct 5.1, A2DP, LE GPS, GLONASS, GALILEO, BDS Yes (market/region dependent) Yes FM radio USB Type-C 2.0 Fingerprint (side-mounted), accelerometer, proximity, compass Li-Po 5000 mAh, non-removable 18W wired
9W reverse wired Carbon Gray, Pebble White, Sea Blue 21121119SG, 22011119UY, 21121119VL 0.77 W/kg (head)     0.74 W/kg (body) $ 99.00 / £ 114.20 / € 114.00 "
1835,11T,"GSM / HSPA / LTE / 5G GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 26, 28, 32, 38, 40, 41, 42, 66 1, 3, 5, 7, 8, 20, 28, 38, 40, 41, 66, 77, 78 SA/NSA HSPA, LTE-A, 5G 2021, September 15 Available. Released 2021, October 05 164.1 x 76.9 x 8.8 mm (6.46 x 3.03 x 0.35 in) 203 g (7.16 oz) Glass front (Gorilla Glass Victus), aluminum frame, glass back Dual SIM (Nano-SIM, dual stand-by) IP53, dust and splash resistant AMOLED, 1B colors, 120Hz, HDR10+, 800 nits (typ), 1000 nits (peak) 6.67 inches, 107.4 cm2 (~85.1% screen-to-body ratio) 1080 x 2400 pixels, 20:9 ratio (~395 ppi density) Corning Gorilla Glass Victus Android 11, upgradable to Android 13, MIUI 14 Mediatek MT6893 Dimensity 1200 (6 nm) Octa-core (1x3.0 GHz Cortex-A78 & 3x2.6 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55) Mali-G77 MC9 No 128GB 8GB RAM, 256GB 8GB RAM UFS 3.1 108 MP, f/1.8, 26mm (wide), 1/1.52"", 0.7µm, PDAF
8 MP, f/2.2, 120˚ (ultrawide), 1/4"", 1.12µm
5 MP, f/2.4, 50mm (telephoto macro), 1/5.0"", 1.12µm, AF Dual-LED dual-tone flash, HDR, panorama 4K@30fps, 1080p@30/60/120, gyro-EIS 16 MP, f/2.5, (wide), 1/3.06"", 1.0µm 1080p@30fps Yes, with stereo speakers No Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct 5.2, A2DP, LE, aptX HD, aptX Adaptive GPS (L1+L5), GLONASS (G1), BDS (B1), GALILEO (E1+E5a), QZSS (L1+L5) Yes Yes No USB Type-C 2.0, OTG Fingerprint (side-mounted), accelerometer, gyro, proximity, compass Li-Po 5000 mAh, non-removable 67W wired, 100% in 36 min (advertised) Meteorite Gray, Moonlight White, Celestial Blue 21081111RG 1.09 W/kg (head)     0.83 W/kg (body) 0.55 W/kg (head)     0.95 W/kg (body) $ 309.20 / £ 259.00 / € 189.68 AnTuTu: 590837 (v9)
GeekBench: 2834 (v5.1)
GFXBench: 40fps (ES 3.1 onscreen) Contrast ratio: Infinite (nominal) Photo / Video -27.6 LUFS (Good) Endurance rating 98h "
1836,Poco M2 Reloaded,"GSM / HSPA / LTE GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 HSDPA 850 / 900 / 1900 / 2100 1, 3, 5, 8, 40, 41 HSPA, LTE-A 2021, April 21 Available. Released 2021, April 21 163.3 x 77 x 9.1 mm (6.43 x 3.03 x 0.36 in) 198 g (6.98 oz) Glass front (Gorilla Glass 3), plastic back, plastic frame Dual SIM (Nano-SIM, dual stand-by) Water-repellent coating IPS LCD, 400 nits (typ) 6.53 inches, 104.7 cm2 (~83.2% screen-to-body ratio) 1080 x 2340 pixels, 19.5:9 ratio (~395 ppi density) Corning Gorilla Glass 3 Android 10, MIUI 12 Mediatek MT6769V/CU Helio G80 (12 nm) Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55) Mali-G52 MC2 microSDXC (dedicated slot) 64GB 4GB RAM eMMC 5.1 13 MP, f/2.2, 28mm (wide), 1/3.1"", 1.12µm, PDAF
8 MP, f/2.2, 118˚ (ultrawide), 1/4.0"", 1.12µm
5 MP, f/2.4, (macro)
2 MP, f/2.4, (depth) LED flash, HDR, panorama 1080p@30fps 8 MP, f/2.0, 27mm (wide), 1/4.0"", 1.12µm HDR 1080p@30fps Yes Yes Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct 5.0, A2DP, LE GPS, GLONASS, BDS No Yes Wireless FM radio (no wired headphones required) USB Type-C 2.0, OTG Fingerprint (rear-mounted), accelerometer, proximity, compass Li-Po 5000 mAh, non-removable 18W wired Pitch Black (Greyish Black), Slate Blue (Mostly Blue) MZB0957IN 0.85 W/kg (head)     0.42 W/kg (body) About 100 EUR "
1837,Redmi Note 10S,"GSM / HSPA / LTE GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 1, 2, 3, 4, 5, 7, 8, 20, 28, 38, 40, 41 HSPA, LTE-A 2021, March 04 Available. Released 2021, April 28 160.5 x 74.5 x 8.3 mm (6.32 x 2.93 x 0.33 in) 178.8 g (6.31 oz) Dual SIM (Nano-SIM, dual stand-by) IP53, dust and splash resistant AMOLED, 450 nits (typ), 1100 nits (peak) 6.43 inches, 99.8 cm2 (~83.5% screen-to-body ratio) 1080 x 2400 pixels, 20:9 ratio (~409 ppi density) Corning Gorilla Glass 3 Android 11, MIUI 12.5 Mediatek MT6785V/CD Helio G95 (12 nm) Octa-core (2x2.05 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55) Mali-G76 MC4 microSDXC (dedicated slot) 64GB 4GB RAM, 64GB 6GB RAM, 128GB 4GB RAM, 128GB 6GB RAM, 128GB 8GB RAM UFS 2.2 64 MP, f/1.8, 26mm (wide), 1/1.97"", 0.7µm, PDAF
8 MP, f/2.2, 118˚ (ultrawide), 1/4.0"", 1.12µm
2 MP, f/2.4, (macro)
2 MP, f/2.4, (depth) LED flash, HDR, panorama 4K@30fps, 1080p@30/60/120fps, 720p@960fps 13 MP, f/2.5, (wide), 1/3.06"", 1.12µm HDR 1080p@30fps Yes, with stereo speakers Yes 24-bit/192kHz audio Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct 5.1, A2DP, LE GPS, GLONASS, GALILEO, BDS Yes (market/region dependent) Yes FM radio USB Type-C 2.0 Fingerprint (side-mounted), accelerometer, gyro, compass Virtual proximity sensing Li-Po 5000 mAh, non-removable 33W wired Deep Sea Blue (Ocean Blue), Shadow Black (Onyx Gray), (Frost White) Pebble White M2101K7BG, M2101K7BI, M2101K7BNY, M2101K7BL 1.07 W/kg (head)     0.81 W/kg (body) 0.60 W/kg (head)     0.90 W/kg (body) ₹ 9,399 / $ 249.99 / £ 120.17 / € 149.99 "
1838,Redmi 10X Pro 5G,"GSM / CDMA / HSPA / LTE / 5G GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 CDMA 800 & TD-SCDMA HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 1, 2, 3, 4, 5, 7, 8, 34, 38, 39, 40, 41 1, 3, 41, 78, 79 SA/NSA HSPA, LTE-A, 5G 2020, May 26 Available. Released 2020, June 06 164.2 x 75.8 x 9 mm (6.46 x 2.98 x 0.35 in) 208 g (7.34 oz) Glass front (Gorilla Glass 5), glass back (Gorilla Glass 5) Hybrid Dual SIM (Nano-SIM, dual stand-by) Water-repellent coating AMOLED, HDR10+, 600 nits (typ) 6.57 inches, 104.2 cm2 (~83.7% screen-to-body ratio) 1080 x 2400 pixels, 20:9 ratio (~401 ppi density) Corning Gorilla Glass 5 Android 10, MIUI 11 Mediatek MT6875 Dimensity 820 (7 nm) Octa-core (4x2.6 GHz Cortex-A76 & 4x2.0 GHz Cortex-A55) Mali-G57 MC5 microSDXC (uses shared SIM slot) 128GB 8GB RAM, 256GB 8GB RAM UFS 2.1 48 MP, f/1.8, 26mm (wide), 1/2.0"", 0.8µm, PDAF
8 MP, (telephoto), PDAF, OIS, 3x optical zoom
8 MP, f/2.2, 119˚ (ultrawide), 1/4.0"", 1.12µm
5 MP, f/2.4, (macro), 1/5.0"", 1.12µm LED flash, HDR, panorama 4K@30fps, 1080p@30/60fps, 720p@960fps 20 MP, 26mm (wide) HDR, panorama 1080p@30fps Yes Yes 24-bit/192kHz audio Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct 5.1, A2DP, LE GPS, GLONASS, GALILEO, BDS Yes Yes FM radio; built-in antenna USB Type-C 2.0 Fingerprint (under display, optical), accelerometer, gyro, proximity, compass Li-Po 4520 mAh, non-removable 33W wired, 58% in 30 min (advertised) Blue, Gold, Pink/Blue M2004J7BC About 290 EUR "
1839,Redmi 10X 5G,"GSM / CDMA / HSPA / LTE / 5G GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 CDMA 800 & TD-SCDMA HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 1, 2, 3, 4, 5, 7, 8, 34, 38, 39, 40, 41 1, 3, 41, 78, 79 SA/NSA HSPA, LTE-A, 5G 2020, May 26 Available. Released 2020, June 01 164.2 x 75.8 x 9 mm (6.46 x 2.98 x 0.35 in) 205 g (7.23 oz) Glass front (Gorilla Glass 5), glass back (Gorilla Glass 5) Hybrid Dual SIM (Nano-SIM, dual stand-by) Water-repellent coating AMOLED, HDR10+, 600 nits (typ) 6.57 inches, 104.2 cm2 (~83.7% screen-to-body ratio) 1080 x 2400 pixels, 20:9 ratio (~401 ppi density) Corning Gorilla Glass 5 Android 10, MIUI 11 Mediatek MT6875 Dimensity 820 (7 nm) Octa-core (4x2.6 GHz Cortex-A76 & 4x2.0 GHz Cortex-A55) Mali-G57 MC5 microSDXC (uses shared SIM slot) 64GB 6GB RAM, 128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM UFS 2.1 48 MP, f/1.8, 26mm (wide), 1/2.0"", 0.8µm, PDAF
8 MP, f/2.2, 119˚ (ultrawide), 1/4.0"", 1.12µm
2 MP, f/2.4, (depth) LED flash, HDR, panorama 4K@30fps, 1080p@30/60fps, 720p@960fps 16 MP, f/2.3, (wide), 1/3.06"", 1.0µm HDR, panorama 1080p@30fps Yes Yes 24-bit/192kHz audio Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct 5.1, A2DP, LE GPS, GLONASS, GALILEO, BDS No Yes FM radio; built-in antenna USB Type-C 2.0 Fingerprint (under display, optical), accelerometer, gyro, proximity, compass Li-Po 4520 mAh, non-removable 22.5W wired Blue, Gold, Pink/Blue About 200 EUR "
1840,Redmi 10X 4G,"GSM / CDMA / HSPA / LTE GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 CDMA 800 & TD-SCDMA HSDPA 850 / 900 / 1900 / 2100 1, 3, 5, 7, 8, 34, 38, 39, 40, 41 HSPA, LTE-A 2020, May 26 Available. Released 2020, May 26 162.3 x 77.2 x 8.9 mm (6.39 x 3.04 x 0.35 in) 199 g (7.02 oz) Dual SIM (Nano-SIM, dual stand-by) Water-repellent coating IPS LCD, 450 nits (typ) 6.53 inches, 104.7 cm2 (~83.5% screen-to-body ratio) 1080 x 2340 pixels, 19.5:9 ratio (~395 ppi density) Corning Gorilla Glass 5 Android 10, MIUI 11 Mediatek MT6769Z Helio G85 (12nm) Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55) Mali-G52 MC2 microSDXC (dedicated slot) 128GB 4GB RAM, 128GB 6GB RAM 48 MP, f/1.8, 26mm (wide), 1/2.0"", 0.8µm, PDAF
8 MP, f/2.2, 118˚ (ultrawide), 1/4.0"", 1.12µm
2 MP, f/2.4, (macro)
2 MP, f/2.4, (depth) LED flash, HDR, panorama 1080p@30fps 13 MP, f/2.3, (wide), 1/3.1"", 1.12µm Panorama 1080p@30fps Yes Yes Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct 5.0, A2DP, LE GPS, GLONASS, BDS No Yes FM radio; built-in antenna USB Type-C 2.0, OTG Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass Li-Po 5020 mAh, non-removable 18W wired, QC3
9W reverse wired Blue, Green, White M2003J15SC About 130 EUR "
1841,Mi Note 10 Pro,"GSM / HSPA / LTE GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 1, 2, 3, 4, 5, 7, 8, 18, 19, 20, 26, 28, 38, 40 HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat15 800/150 Mbps 2019, November 06 Available. Released 2019, November 11 157.8 x 74.2 x 9.7 mm (6.21 x 2.92 x 0.38 in) 208 g (7.34 oz) Glass front (Gorilla Glass 5), glass back (Gorilla Glass 5), aluminum frame Dual SIM (Nano-SIM, dual stand-by) AMOLED, HDR10, 600 nits (typ) 6.47 inches, 102.8 cm2 (~87.8% screen-to-body ratio) 1080 x 2340 pixels, 19.5:9 ratio (~398 ppi density) Corning Gorilla Glass 5 Always-on display Android 9.0 (Pie), upgradable to Android 10, MIUI 12 Qualcomm SDM730 Snapdragon 730G (8 nm) Octa-core (2x2.2 GHz Kryo 470 Gold & 6x1.8 GHz Kryo 470 Silver) Adreno 618 No 256GB 8GB RAM UFS 2.0 108 MP (8P lens), f/1.7, 25mm (wide), 1/1.33"", 0.8µm, PDAF, Laser AF, OIS
12 MP, f/2.0, 50mm (telephoto), 1/2.55"", 1.4µm, Dual Pixel PDAF, 2x optical zoom
8MP, f/2.0, (telephoto), 1.0µm, PDAF, OIS, 3.7x optical zoom, 5x hybrid zoom
20 MP, f/2.2, 13mm (ultrawide), 1/2.8"", 1.0µm
2 MP, f/2.4, (macro) Quad-LED dual-tone flash, HDR 4K@30fps, 1080p@30/60/120/240fps, 720p@960fps 32 MP, f/2.0, 26mm (wide), 1/2.8"", 0.8µm HDR 1080p@30fps Yes Yes 24-bit/192kHz audio Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct 5.0, A2DP, LE, aptX HD GPS, GLONASS, GALILEO, BDS Yes Yes FM radio USB Type-C 2.0 Fingerprint (under display, optical), accelerometer, gyro, proximity, compass Li-Po 5260 mAh, non-removable 30W wired, PD, 58% in 30 min, 100% in 65 min (advertised) Aurora Green, Glacier White, Midnight Black M1910F4S 1.19 W/kg (head)     1.18 W/kg (body) 1.11 W/kg (head)     1.39 W/kg (body) About 480 EUR "
1842,Mi Note 10,"GSM / HSPA / LTE GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 1, 2, 3, 4, 5, 7, 8, 18, 19, 20, 26, 28, 38, 40 HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat15 800/150 Mbps 2019, November 06 Available. Released 2019, November 11 157.8 x 74.2 x 9.7 mm (6.21 x 2.92 x 0.38 in) 208 g (7.34 oz) Glass front (Gorilla Glass 5), glass back (Gorilla Glass 5), aluminum frame Dual SIM (Nano-SIM, dual stand-by) AMOLED, HDR10, 600 nits (typ) 6.47 inches, 102.8 cm2 (~87.8% screen-to-body ratio) 1080 x 2340 pixels, 19.5:9 ratio (~398 ppi density) Corning Gorilla Glass 5 Always-on display Android 9.0 (Pie), upgradable to Android 11, MIUI 12 Qualcomm SDM730 Snapdragon 730G (8 nm) Octa-core (2x2.2 GHz Kryo 470 Gold & 6x1.8 GHz Kryo 470 Silver) Adreno 618 No 128GB 6GB RAM, 256GB 6GB RAM UFS 2.0 108 MP (7P lens), f/1.7, 25mm (wide), 1/1.33"", 0.8µm, PDAF, Laser AF, OIS
12 MP, f/2.0, 50mm (telephoto), 1/2.55"", 1.4µm, Dual Pixel PDAF, 2x optical zoom
8 MP, f/2.0, (telephoto), 1.0µm, PDAF, OIS, 3.7x optical zoom, 5x hybrid zoom
20 MP, f/2.2, 13mm (ultrawide), 1/2.8"", 1.0µm
2 MP, f/2.4, (macro) Quad-LED dual-tone flash, HDR 4K@30fps, 1080p@30/60/120/240fps, 720p@960fps 32 MP, f/2.0, 26mm (wide), 1/2.8"", 0.8µm HDR 1080p@30fps Yes Yes 24-bit/192kHz audio Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct 5.0, A2DP, LE, aptX HD GPS, GLONASS, GALILEO, BDS Yes Yes FM radio, recording USB Type-C 2.0 Fingerprint (under display, optical), accelerometer, gyro, proximity, compass Li-Po 5260 mAh, non-removable 30W wired, PD, 58% in 30 min, 100% in 65 min (advertised) Aurora Green, Glacier White, Midnight Black M1910F4G 1.19 W/kg (head)     1.18 W/kg (body) 1.11 W/kg (head)     1.39 W/kg (body) About 380 EUR AnTuTu: 213566 (v7), 256717 (v8)
GeekBench: 6737 (v4.4)
GFXBench: 15fps (ES 3.1 onscreen) Contrast ratio: Infinite (nominal) Photo / Video -29.6 LUFS (Average) Noise -92.3dB / Crosstalk -89.7dB Endurance rating 95h "
1843,Mi 9 Pro,"GSM / CDMA / HSPA / LTE GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 CDMA 800 & TD-SCDMA HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 1, 2, 3, 4, 5, 7, 8, 12, 17, 41 - China HSPA 42.2/5.76 Mbps, LTE-A (7CA) Cat20 2000/150 Mbps 2019, September Available. Released 2019, September 157.2 x 74.6 x 8.5 mm (6.19 x 2.94 x 0.33 in) 196 g (6.91 oz) Glass front (Gorilla Glass 6), glass back (Gorilla Glass 5), aluminum frame (7000 series) Dual SIM (Nano-SIM, dual stand-by) Super AMOLED, HDR10 6.39 inches, 100.2 cm2 (~85.5% screen-to-body ratio) 1080 x 2340 pixels, 19.5:9 ratio (~403 ppi density) Corning Gorilla Glass 6 Android 10, MIUI 11 Qualcomm SM8150 Snapdragon 855+ (7 nm) Octa-core (1x2.96 GHz Kryo 485 & 3x2.42 GHz Kryo 485 & 4x1.8 GHz Kryo 485) Adreno 640 (700 MHz) No 128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM, 512GB 12GB RAM UFS 2.1 48 MP, f/1.8, 27mm (wide), 1/2.0"", 0.8µm, PDAF, Laser AF
12 MP, f/2.2, 54mm (telephoto), 1/3.6"", 1.0µm, PDAF, 2x optical zoom
16 MP, f/2.2, 13mm (ultrawide), 1/3.0"", 1.0µm, PDAF Dual-LED flash, HDR, panorama 4K@30/60fps, 1080p@30/120/240fps, 1080p@960fps 20 MP, f/2.0, (wide), 1/3"", 0.9µm HDR 1080p@30fps Yes No Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA 5.0, A2DP, LE, aptX HD GPS (L1+L5), GLONASS (L1), BDS (B1), GALILEO (E1+E5a) Yes Yes No USB Type-C 2.0, OTG Fingerprint (under display, optical), accelerometer, gyro, proximity, compass Li-Po 4000 mAh, non-removable 40W wired, QC4
30W wireless
10W reverse wireless Dream White, Titanium Black About 500 EUR "
1844,Redmi K20 Pro Premium,"GSM / CDMA / HSPA / LTE GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 CDMA 800 & TD-SCDMA HSDPA 850 / 900 / 1900 / 2100 1, 3, 5, 7, 8, 34, 38, 39, 40, 41 HSPA, LTE-A 2019, September Available. Released 2019, September 156.7 x 74.3 x 8.8 mm (6.17 x 2.93 x 0.35 in) 191 g (6.74 oz) Glass front (Gorilla Glass 5), glass back (Gorilla Glass 5), aluminum frame Dual SIM (Nano-SIM, dual stand-by) Super AMOLED, HDR10 6.39 inches, 100.2 cm2 (~86.1% screen-to-body ratio) 1080 x 2340 pixels, 19.5:9 ratio (~403 ppi density) Corning Gorilla Glass 5 Android 10, MIUI 11 Qualcomm SM8150 Snapdragon 855+ (7 nm) Octa-core (1x2.96 GHz Kryo 485 & 3x2.42 GHz Kryo 485 & 4x1.8 GHz Kryo 485) Adreno 640 (700 MHz) No 128GB 8GB RAM, 512GB 8GB RAM, 512GB 12GB RAM UFS 2.1 48 MP, f/1.8, 26mm (wide), 1/2.0"", 0.8µm, PDAF, Laser AF
8 MP, f/2.4, 53mm (telephoto), 1/4.0"", 1.12µm, PDAF, 2x optical zoom
13 MP, f/2.4, 12mm (ultrawide), 1/3.1"", 1.12µm Dual-LED flash, HDR, panorama 4K@30/60fps, 1080p@30/120/240fps, 1080p@960fps Motorized pop-up 20 MP, f/2.2, (wide), 1/3.4"", 0.8µm HDR 1080p@30fps Yes Yes 24-bit/192kHz audio Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct 5.0, A2DP, LE, aptX HD GPS (L1+L5), GLONASS (G1), BDS (B1), GALILEO (E1+E5a) Yes Yes USB Type-C 2.0, OTG Fingerprint (under display, optical), accelerometer, gyro, proximity, compass Li-Po 4000 mAh, non-removable 27W wired, QC4 Carbon black, Flame red, Glacier blue, Summer Honey, Pearl White About 450 EUR "
